start.ts,start._zone,start.loc.locale,start.loc.numberingSystem,start.loc.outputCalendar,start.loc.intl,start.loc.weekdaysCache.format,start.loc.weekdaysCache.standalone,start.loc.monthsCache.format,start.loc.monthsCache.standalone,start.loc.meridiemCache,start.loc.eraCache,start.loc.specifiedLocale,start.loc.fastNumbersCached,start.invalid,start.weekData,start.c.year,start.c.month,start.c.day,start.c.hour,start.c.minute,start.c.second,start.c.millisecond,start.o,start.isLuxonDateTime,end.ts,end._zone,end.loc.locale,end.loc.numberingSystem,end.loc.outputCalendar,end.loc.intl,end.loc.weekdaysCache.format,end.loc.weekdaysCache.standalone,end.loc.monthsCache.format,end.loc.monthsCache.standalone,end.loc.meridiemCache,end.loc.eraCache,end.loc.specifiedLocale,end.loc.fastNumbersCached,end.invalid,end.weekData,end.c.year,end.c.month,end.c.day,end.c.hour,end.c.minute,end.c.second,end.c.millisecond,end.o,end.isLuxonDateTime,profile_time,id,isRoot,service_name,trace_id,response_size,initiativeId,total_profile_time,total_events,total_response_size,requestedDays,requestHasAdId,query.partner_id,query_payload.fields,ad_id_count,adset_id_count
1553989000390.623,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,40,390,-420,true,1553989000432,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,40,432,-420,true,0.041376890614629,180-784,false,augment_view_response_with_impala,180,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.841035591438413,5,168135,3,true,null,null,undefined,undefined
1553989000131.6775,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,40,131,-420,true,1553989000135,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,40,135,-420,true,0.003322606906295,180-785,false,augment_view_response_with_impala,180,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.841035591438413,5,168135,3,true,null,null,undefined,undefined
1553988999911.4695,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,39,911,-420,true,1553989000130,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,40,130,-420,true,0.218530399724841,180-786,false,impala,180,39358,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.841035591438413,5,168135,3,true,null,"[""ad.bid.amount"",""ad.effective_status"",""timestamp.ad.bid.amount.update""]",314,0
1553988997304.377,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,37,304,-420,true,1553988999908,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,39,908,-420,true,2.603623054921627,180-787,false,rhino,180,77371,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.841035591438413,5,168135,3,true,null,null,undefined,undefined
1553988999735.2976,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,39,735,-420,true,1553989001849,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,41,849,-420,true,2.11370237916708,181-788,false,rhino,181,27327,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.869992101565003,4,78401,3,true,null,null,undefined,undefined
1553988999727.9666,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,39,727,-420,true,1553988999730,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,39,730,-420,true,0.002033540979028,181-789,false,augment_view_response_with_impala,181,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.869992101565003,4,78401,3,true,null,null,undefined,undefined
1553988999576.8574,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,39,576,-420,true,1553988999727,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,39,727,-420,true,0.150142684578896,181-790,false,impala,181,39358,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.869992101565003,4,78401,3,true,null,"[""timestamp.ad.bid.amount.update"",""ad.effective_status"",""ad.bid.amount""]",311,0
1553988996970.8865,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,36,970,-420,true,1553988999575,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,39,575,-420,true,2.60411349684,181-791,false,rhino,181,27339,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.869992101565003,4,78401,3,true,null,null,undefined,undefined
1553988966997.0698,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,6,997,-420,true,1553988968846,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,8,846,-420,true,1.848930126056075,182-792,false,rhino,182,13460,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.355893537402153,2,3029,1,false,null,null,undefined,undefined
1553988965482.0366,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,5,482,-420,true,1553988966989,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,36,6,989,-420,true,1.506963411346078,182-793,false,rhino,182,2581,a4b51f13-19fd-4048-a515-ac2c60dcff33,3.355893537402153,2,3029,1,false,null,null,undefined,undefined
1553988927516.911,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,27,516,-420,true,1553988929675,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,29,675,-420,true,2.158088991418481,183-794,false,rhino,183,10271,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.598327800631523,5,76381,2,true,null,null,undefined,undefined
1553988927498.5493,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,27,498,-420,true,1553988927513,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,27,513,-420,true,0.014450754970312,183-795,false,augment_view_response_with_impala,183,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.598327800631523,5,76381,2,true,null,null,undefined,undefined
1553988927053.1572,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,27,53,-420,true,1553988927054,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,27,54,-420,true,0.00084275379777,183-796,false,augment_view_response_with_impala,183,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.598327800631523,5,76381,2,true,null,null,undefined,undefined
1553988926999.5503,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,999,-420,true,1553988927052,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,27,52,-420,true,0.052449764683843,183-797,false,impala,183,19916,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.598327800631523,5,76381,2,true,null,"[""ad.bid.amount"",""timestamp.ad.bid.amount.update"",""ad.effective_status""]",158,0
1553988924625.5044,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,24,625,-420,true,1553988926998,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,998,-420,true,2.372495535761118,183-798,false,rhino,183,35228,a4b51f13-19fd-4048-a515-ac2c60dcff33,4.598327800631523,5,76381,2,true,null,null,undefined,undefined
1553988926250.6987,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,250,-420,true,1553988927300,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,27,300,-420,true,1.049301195889711,184-799,false,rhino,184,10246,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.242338391020894,5,79543,2,true,null,null,undefined,undefined
1553988926223.637,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,223,-420,true,1553988926246,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,246,-420,true,0.022363057360053,184-800,false,augment_view_response_with_impala,184,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.242338391020894,5,79543,2,true,null,null,undefined,undefined
1553988925839.8982,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,839,-420,true,1553988925842,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,842,-420,true,0.002101875841618,184-801,false,augment_view_response_with_impala,184,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.242338391020894,5,79543,2,true,null,null,undefined,undefined
1553988925776.587,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,776,-420,true,1553988925839,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,839,-420,true,0.062412986531854,184-802,false,impala,184,19916,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.242338391020894,5,79543,2,true,null,"[""ad.bid.amount"",""timestamp.ad.bid.amount.update"",""ad.effective_status""]",158,0
1553988924667.8408,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,24,667,-420,true,1553988925774,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,774,-420,true,1.106159275397658,184-803,false,rhino,184,38392,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.242338391020894,5,79543,2,true,null,null,undefined,undefined
1553988926248.084,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,248,-420,true,1553988927241,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,27,241,-420,true,0.992916049435735,185-804,false,rhino,185,10246,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.1261187493801117,5,64852,2,true,null,null,undefined,undefined
1553988926220.2852,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,220,-420,true,1553988926242,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,242,-420,true,0.021714774891734,185-805,false,augment_view_response_with_impala,185,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.1261187493801117,5,64852,2,true,null,null,undefined,undefined
1553988925839.7327,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,839,-420,true,1553988925841,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,841,-420,true,0.001267237588763,185-806,false,augment_view_response_with_impala,185,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.1261187493801117,5,64852,2,true,null,null,undefined,undefined
1553988925798.7134,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,798,-420,true,1553988925839,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,839,-420,true,0.040286537259817,185-807,false,impala,185,19916,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.1261187493801117,5,64852,2,true,null,"[""timestamp.ad.bid.amount.update"",""ad.effective_status"",""ad.bid.amount""]",158,0
1553988924727.066,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,24,727,-420,true,1553988925797,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,797,-420,true,1.069934150204062,185-808,false,rhino,185,23657,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.1261187493801117,5,64852,2,true,null,null,undefined,undefined
1553988925841.4019,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,841,-420,true,1553988926849,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,26,849,-420,true,1.007598029449582,186-809,false,rhino,186,10249,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.000433010980487,4,31369,2,true,null,null,undefined,undefined
1553988925836.1006,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,836,-420,true,1553988925837,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,837,-420,true,0.000899473205209,186-810,false,augment_view_response_with_impala,186,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.000433010980487,4,31369,2,true,null,null,undefined,undefined
1553988925798.1475,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,798,-420,true,1553988925836,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,836,-420,true,0.037852609530091,186-811,false,impala,186,19916,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.000433010980487,4,31369,2,true,null,"[""timestamp.ad.bid.amount.update"",""ad.effective_status"",""ad.bid.amount""]",158,0
1553988924842.917,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,24,842,-420,true,1553988925797,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,35,25,797,-420,true,0.954082898795605,186-812,false,rhino,186,10249,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.000433010980487,4,31369,2,true,null,null,undefined,undefined
1553988161506.6848,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,506,-420,true,1553988162460,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,42,460,-420,true,0.953315196558833,187-813,false,rhino,187,8733,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.8793713878840208,4,25792,1,true,null,null,undefined,undefined
1553988161497.0479,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,497,-420,true,1553988161498,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,498,-420,true,0.000952215865254,187-814,false,augment_view_response_with_impala,187,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.8793713878840208,4,25792,1,true,null,null,undefined,undefined
1553988161468.0342,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,468,-420,true,1553988161497,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,497,-420,true,0.028965706005692,187-815,false,impala,187,17467,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.8793713878840208,4,25792,1,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",139,0
1553988160565.8618,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,40,565,-420,true,1553988161462,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,462,-420,true,0.896138269454241,187-816,false,rhino,187,8734,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.8793713878840208,4,25792,1,true,null,null,undefined,undefined
1553988162069.5615,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,42,69,-420,true,1553988163069,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,43,69,-420,true,0.999438386410475,188-817,false,rhino,188,8734,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.441731810569763,5,68174,1,true,null,null,undefined,undefined
1553988162049.4116,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,42,49,-420,true,1553988162063,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,42,63,-420,true,0.013588383793831,188-818,false,augment_view_response_with_impala,188,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.441731810569763,5,68174,1,true,null,null,undefined,undefined
1553988161946.283,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,946,-420,true,1553988161947,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,947,-420,true,0.000717021524906,188-819,false,augment_view_response_with_impala,188,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.441731810569763,5,68174,1,true,null,null,undefined,undefined
1553988161882.362,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,882,-420,true,1553988161946,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,946,-420,true,0.063637904822826,188-820,false,impala,188,17467,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.441731810569763,5,68174,1,true,null,"[""timestamp.ad.bid.amount.update"",""ad.effective_status"",""ad.bid.amount""]",139,0
1553988160516.65,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,40,516,-420,true,1553988161881,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,881,-420,true,1.364350114017725,188-821,false,rhino,188,33389,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.441731810569763,5,68174,1,true,null,null,undefined,undefined
1553988161675.717,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,675,-420,true,1553988162605,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,42,605,-420,true,0.92928303591907,189-822,false,rhino,189,8733,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9402843732386827,5,55170,1,true,null,null,undefined,undefined
1553988161627.272,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,627,-420,true,1553988161667,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,667,-420,true,0.039727965369821,189-823,false,augment_view_response_with_impala,189,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9402843732386827,5,55170,1,true,null,null,undefined,undefined
1553988161536.951,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,536,-420,true,1553988161554,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,554,-420,true,0.01704908721149,189-824,false,augment_view_response_with_impala,189,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9402843732386827,5,55170,1,true,null,null,undefined,undefined
1553988161491.301,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,491,-420,true,1553988161522,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,522,-420,true,0.030698884278536,189-825,false,impala,189,17467,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9402843732386827,5,55170,1,true,null,"[""ad.effective_status"",""ad.bid.amount"",""timestamp.ad.bid.amount.update""]",139,0
1553988160566.4746,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,40,566,-420,true,1553988161490,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,490,-420,true,0.923525400459766,189-826,false,rhino,189,20339,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9402843732386827,5,55170,1,true,null,null,undefined,undefined
1553988161668.0188,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,668,-420,true,1553988162605,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,42,605,-420,true,0.93698120675981,190-827,false,rhino,190,8734,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9783981833606958,5,65376,1,true,null,null,undefined,undefined
1553988161653.2202,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,653,-420,true,1553988161665,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,665,-420,true,0.011779712513089,190-828,false,augment_view_response_with_impala,190,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9783981833606958,5,65376,1,true,null,null,undefined,undefined
1553988161584.5999,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,584,-420,true,1553988161586,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,586,-420,true,0.001400247216225,190-829,false,augment_view_response_with_impala,190,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9783981833606958,5,65376,1,true,null,null,undefined,undefined
1553988161542.6096,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,542,-420,true,1553988161584,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,584,-420,true,0.041390402242541,190-830,false,impala,190,17467,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9783981833606958,5,65376,1,true,null,"[""ad.effective_status"",""timestamp.ad.bid.amount.update"",""ad.bid.amount""]",139,0
1553988160554.1533,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,40,554,-420,true,1553988161541,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,22,41,541,-420,true,0.98684661462903,190-831,false,rhino,190,30568,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.9783981833606958,5,65376,1,true,null,null,undefined,undefined
1553988040499.8613,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,499,-420,true,1553988041423,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,41,423,-420,true,0.923138707876205,191-832,false,rhino,191,10646,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.397741861641407,5,82093,1,true,null,null,undefined,undefined
1553988040480.4685,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,480,-420,true,1553988040495,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,495,-420,true,0.01453154347837,191-833,false,augment_view_response_with_impala,191,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.397741861641407,5,82093,1,true,null,null,undefined,undefined
1553988040396.1104,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,396,-420,true,1553988040397,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,397,-420,true,0.000889603048563,191-834,false,augment_view_response_with_impala,191,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.397741861641407,5,82093,1,true,null,null,undefined,undefined
1553988040326.913,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,326,-420,true,1553988040396,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,396,-420,true,0.069087009876966,191-835,false,impala,191,20981,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.397741861641407,5,82093,1,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",167,0
1553988038934.905,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,38,934,-420,true,1553988040325,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,325,-420,true,1.390094997361302,191-836,false,rhino,191,40524,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.397741861641407,5,82093,1,true,null,null,undefined,undefined
1553988040193.103,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,193,-420,true,1553988041209,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,41,209,-420,true,1.015896927565336,192-837,false,rhino,192,10645,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.068844882771373,5,78703,1,true,null,null,undefined,undefined
1553988040147.6785,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,147,-420,true,1553988040186,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,186,-420,true,0.038321519270539,192-838,false,augment_view_response_with_impala,192,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.068844882771373,5,78703,1,true,null,null,undefined,undefined
1553988039997.0498,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,997,-420,true,1553988039998,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,998,-420,true,0.000950274989009,192-839,false,augment_view_response_with_impala,192,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.068844882771373,5,78703,1,true,null,null,undefined,undefined
1553988039930.42,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,930,-420,true,1553988039997,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,997,-420,true,0.066579995676875,192-840,false,impala,192,20981,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.068844882771373,5,78703,1,true,null,"[""timestamp.ad.bid.amount.update"",""ad.bid.amount"",""ad.effective_status""]",167,0
1553988038980.9038,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,38,980,-420,true,1553988039928,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,928,-420,true,0.947096165269613,192-841,false,rhino,192,37110,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.068844882771373,5,78703,1,true,null,null,undefined,undefined
1553988040054.8135,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,54,-420,true,1553988041041,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,41,41,-420,true,0.986186493188143,193-842,false,rhino,193,10645,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.050103411078453,4,31092,1,true,null,null,undefined,undefined
1553988040048.8745,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,48,-420,true,1553988040050,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,50,-420,true,0.001125410199165,193-843,false,augment_view_response_with_impala,193,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.050103411078453,4,31092,1,true,null,null,undefined,undefined
1553988039976.3477,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,976,-420,true,1553988040048,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,48,-420,true,0.071652224287391,193-844,false,impala,193,20981,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.050103411078453,4,31092,1,true,null,"[""ad.bid.amount"",""timestamp.ad.bid.amount.update"",""ad.effective_status""]",167,0
1553988038983.8606,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,38,983,-420,true,1553988039975,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,975,-420,true,0.991139283403754,193-845,false,rhino,193,10646,a4b51f13-19fd-4048-a515-ac2c60dcff33,2.050103411078453,4,31092,1,true,null,null,undefined,undefined
1553988039991.3884,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,991,-420,true,1553988040931,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,40,931,-420,true,0.939611602108926,194-846,false,rhino,194,10646,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.927170627284795,5,66445,1,true,null,null,undefined,undefined
1553988039972.2263,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,972,-420,true,1553988039986,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,986,-420,true,0.013773643877357,194-847,false,augment_view_response_with_impala,194,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.927170627284795,5,66445,1,true,null,null,undefined,undefined
1553988039907.1228,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,907,-420,true,1553988039908,{},en,null,null,en,{},{},{},{},null,{},null,null,null,null,2019,3,30,16,20,39,908,-420,true,0.000877105630934,194-848,false,augment_view_response_with_impala,194,undefined,a4b51f13-19fd-4048-a515-ac2c60dcff33,1.927170627284795,5,66445,1,true,null,null,undefined,undefined
